2022-05-24T18:32:09.883137472Z I0524 18:32:09.882989       1 profiler.go:21] Starting profiling endpoint at http://127.0.0.1:6060/debug/pprof/
2022-05-24T18:38:27.593505760Z I0524 18:38:27.593463       1 status_controller.go:211] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2022-05-24T18:36:13Z","message":"ClusterMemberControllerDegraded: unhealthy members found during reconciling members\nNodeControllerDegraded: All master nodes are ready\nDefragControllerDegraded: cluster is unhealthy: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy\nEtcdMembersDegraded: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy","reason":"AsExpected","status":"False","type":"Degraded"},{"lastTransitionTime":"2022-05-24T18:24:42Z","message":"NodeInstallerProgressing: 3 nodes are at revision 6\nEtcdMembersProgressing: No unstarted etcd members found","reason":"AsExpected","status":"False","type":"Progressing"},{"lastTransitionTime":"2022-05-24T18:09:41Z","message":"StaticPodsAvailable: 3 nodes are active; 3 nodes are at revision 6\nEtcdMembersAvailable: 3 members are available","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2022-05-24T18:07:41Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2022-05-24T18:07:41Z","reason":"ControllerStarted","status":"Unknown","type":"RecentBackup"}]}}
2022-05-24T18:38:27.603856092Z I0524 18:38:27.603814       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Degraded message changed from "ClusterMemberControllerDegraded: unhealthy members found during reconciling members\nNodeControllerDegraded: All master nodes are ready\nDefragControllerDegraded: cluster is unhealthy: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy\nEtcdMembersDegraded: No unhealthy members found" to "ClusterMemberControllerDegraded: unhealthy members found during reconciling members\nNodeControllerDegraded: All master nodes are ready\nDefragControllerDegraded: cluster is unhealthy: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy\nEtcdMembersDegraded: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy"
2022-05-24T18:38:27.610221373Z I0524 18:38:27.610156       1 status_controller.go:211] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2022-05-24T18:36:13Z","message":"ClusterMemberControllerDegraded: unhealthy members found during reconciling members\nNodeControllerDegraded: All master nodes are ready\nDefragControllerDegraded: cluster is unhealthy: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy\nEtcdMembersDegraded: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy","reason":"AsExpected","status":"False","type":"Degraded"},{"lastTransitionTime":"2022-05-24T18:24:42Z","message":"NodeInstallerProgressing: 3 nodes are at revision 6\nEtcdMembersProgressing: No unstarted etcd members found","reason":"AsExpected","status":"False","type":"Progressing"},{"lastTransitionTime":"2022-05-24T18:09:41Z","message":"StaticPodsAvailable: 3 nodes are active; 3 nodes are at revision 6\nEtcdMembersAvailable: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2022-05-24T18:07:41Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2022-05-24T18:07:41Z","reason":"ControllerStarted","status":"Unknown","type":"RecentBackup"}]}}
2022-05-24T18:38:27.618779145Z I0524 18:38:27.618740       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Available message changed from "StaticPodsAvailable: 3 nodes are active; 3 nodes are at revision 6\nEtcdMembersAvailable: 3 members are available" to "StaticPodsAvailable: 3 nodes are active; 3 nodes are at revision 6\nEtcdMembersAvailable: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy"
2022-05-24T18:38:28.665611246Z I0524 18:38:28.665575       1 request.go:665] Waited for 1.072554025s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/etcd-scripts
2022-05-24T18:38:29.865601856Z I0524 18:38:29.865553       1 request.go:665] Waited for 1.394176467s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/restore-etcd-pod
2022-05-24T18:38:30.868672130Z I0524 18:38:30.868621       1 request.go:665] Waited for 1.397990321s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods/etcd-ip-10-0-138-197.ec2.internal
2022-05-24T18:38:36.450104512Z I0524 18:38:36.450065       1 status_controller.go:211] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2022-05-24T18:36:13Z","message":"ClusterMemberControllerDegraded: unhealthy members found during reconciling members\nNodeControllerDegraded: The master nodes not ready: node \"ip-10-0-149-121.ec2.internal\" not ready since 2022-05-24 18:38:36 +0000 UTC because NodeStatusUnknown (Kubelet stopped posting node status.)\nDefragControllerDegraded: cluster is unhealthy: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy\nEtcdMembersDegraded: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy","reason":"AsExpected","status":"False","type":"Degraded"},{"lastTransitionTime":"2022-05-24T18:24:42Z","message":"NodeInstallerProgressing: 3 nodes are at revision 6\nEtcdMembersProgressing: No unstarted etcd members found","reason":"AsExpected","status":"False","type":"Progressing"},{"lastTransitionTime":"2022-05-24T18:09:41Z","message":"StaticPodsAvailable: 3 nodes are active; 3 nodes are at revision 6\nEtcdMembersAvailable: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2022-05-24T18:07:41Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2022-05-24T18:07:41Z","reason":"ControllerStarted","status":"Unknown","type":"RecentBackup"}]}}
2022-05-24T18:38:36.471507764Z I0524 18:38:36.471459       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Degraded message changed from "ClusterMemberControllerDegraded: unhealthy members found during reconciling members\nNodeControllerDegraded: All master nodes are ready\nDefragControllerDegraded: cluster is unhealthy: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy\nEtcdMembersDegraded: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy" to "ClusterMemberControllerDegraded: unhealthy members found during reconciling members\nNodeControllerDegraded: The master nodes not ready: node \"ip-10-0-149-121.ec2.internal\" not ready since 2022-05-24 18:38:36 +0000 UTC because NodeStatusUnknown (Kubelet stopped posting node status.)\nDefragControllerDegraded: cluster is unhealthy: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy\nEtcdMembersDegraded: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy"
2022-05-24T18:38:37.865127738Z I0524 18:38:37.865092       1 request.go:665] Waited for 1.129631028s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods?labelSelector=app%3Dinstaller
2022-05-24T18:38:38.865451553Z I0524 18:38:38.865416       1 request.go:665] Waited for 1.395818307s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/etcd-pod
2022-05-24T18:38:42.256605615Z I0524 18:38:42.256558       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'UnhealthyEtcdMember' unhealthy members: ip-10-0-149-121.ec2.internal
2022-05-24T18:38:42.256750379Z E0524 18:38:42.256734       1 base_controller.go:272] ClusterMemberController reconciliation failed: unhealthy members found during reconciling members
2022-05-24T18:38:42.294663300Z E0524 18:38:42.294636       1 base_controller.go:272] DefragController reconciliation failed: cluster is unhealthy: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy
2022-05-24T18:38:57.272974175Z I0524 18:38:57.272925       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'UnhealthyEtcdMember' unhealthy members: ip-10-0-149-121.ec2.internal
2022-05-24T18:38:57.273269076Z E0524 18:38:57.273226       1 base_controller.go:272] ClusterMemberController reconciliation failed: unhealthy members found during reconciling members
2022-05-24T18:38:57.311598270Z E0524 18:38:57.311565       1 base_controller.go:272] DefragController reconciliation failed: cluster is unhealthy: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy
2022-05-24T18:39:12.289372253Z I0524 18:39:12.289323       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'UnhealthyEtcdMember' unhealthy members: ip-10-0-149-121.ec2.internal
2022-05-24T18:39:12.289612230Z E0524 18:39:12.289594       1 base_controller.go:272] ClusterMemberController reconciliation failed: unhealthy members found during reconciling members
2022-05-24T18:39:12.327210950Z E0524 18:39:12.327158       1 base_controller.go:272] DefragController reconciliation failed: cluster is unhealthy: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy
2022-05-24T18:39:27.301571434Z I0524 18:39:27.301519       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'UnhealthyEtcdMember' unhealthy members: ip-10-0-149-121.ec2.internal
2022-05-24T18:39:27.301752823Z E0524 18:39:27.301733       1 base_controller.go:272] ClusterMemberController reconciliation failed: unhealthy members found during reconciling members
2022-05-24T18:39:27.339623337Z E0524 18:39:27.339588       1 base_controller.go:272] DefragController reconciliation failed: cluster is unhealthy: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy
2022-05-24T18:39:42.307751336Z E0524 18:39:42.307701       1 base_controller.go:272] ClusterMemberController reconciliation failed: unhealthy members found during reconciling members
2022-05-24T18:39:42.307842857Z I0524 18:39:42.307817       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'UnhealthyEtcdMember' unhealthy members: ip-10-0-149-121.ec2.internal
2022-05-24T18:39:42.354917071Z E0524 18:39:42.354880       1 base_controller.go:272] DefragController reconciliation failed: cluster is unhealthy: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy
2022-05-24T18:39:57.313883612Z I0524 18:39:57.313834       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'UnhealthyEtcdMember' unhealthy members: ip-10-0-149-121.ec2.internal
2022-05-24T18:39:57.314050791Z E0524 18:39:57.314031       1 base_controller.go:272] ClusterMemberController reconciliation failed: unhealthy members found during reconciling members
2022-05-24T18:39:57.374705442Z E0524 18:39:57.374672       1 base_controller.go:272] DefragController reconciliation failed: cluster is unhealthy: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy
2022-05-24T18:40:12.328947881Z I0524 18:40:12.328904       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'UnhealthyEtcdMember' unhealthy members: ip-10-0-149-121.ec2.internal
2022-05-24T18:40:12.329125064Z E0524 18:40:12.329106       1 base_controller.go:272] ClusterMemberController reconciliation failed: unhealthy members found during reconciling members
2022-05-24T18:40:12.388836501Z E0524 18:40:12.388804       1 base_controller.go:272] DefragController reconciliation failed: cluster is unhealthy: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy
2022-05-24T18:40:12.674019457Z I0524 18:40:12.673967       1 status_controller.go:211] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2022-05-24T18:40:12Z","message":"ClusterMemberControllerDegraded: unhealthy members found during reconciling members\nDefragControllerDegraded: cluster is unhealthy: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy\nEtcdMembersDegraded: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy\nNodeControllerDegraded: The master nodes not ready: node \"ip-10-0-149-121.ec2.internal\" not ready since 2022-05-24 18:38:36 +0000 UTC because NodeStatusUnknown (Kubelet stopped posting node status.)","reason":"ClusterMemberController_Error::DefragController_Error::EtcdMembers_UnhealthyMembers::NodeController_MasterNodesReady","status":"True","type":"Degraded"},{"lastTransitionTime":"2022-05-24T18:24:42Z","message":"NodeInstallerProgressing: 3 nodes are at revision 6\nEtcdMembersProgressing: No unstarted etcd members found","reason":"AsExpected","status":"False","type":"Progressing"},{"lastTransitionTime":"2022-05-24T18:09:41Z","message":"StaticPodsAvailable: 3 nodes are active; 3 nodes are at revision 6\nEtcdMembersAvailable: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2022-05-24T18:07:41Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2022-05-24T18:07:41Z","reason":"ControllerStarted","status":"Unknown","type":"RecentBackup"}]}}
2022-05-24T18:40:12.682400227Z I0524 18:40:12.682333       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Degraded changed from False to True ("ClusterMemberControllerDegraded: unhealthy members found during reconciling members\nDefragControllerDegraded: cluster is unhealthy: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy\nEtcdMembersDegraded: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy\nNodeControllerDegraded: The master nodes not ready: node \"ip-10-0-149-121.ec2.internal\" not ready since 2022-05-24 18:38:36 +0000 UTC because NodeStatusUnknown (Kubelet stopped posting node status.)")
2022-05-24T18:40:25.817108108Z I0524 18:40:25.817068       1 status_controller.go:211] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2022-05-24T18:40:12Z","message":"ClusterMemberControllerDegraded: unhealthy members found during reconciling members\nDefragControllerDegraded: cluster is unhealthy: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy\nEtcdMembersDegraded: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy","reason":"ClusterMemberController_Error::DefragController_Error::EtcdMembers_UnhealthyMembers","status":"True","type":"Degraded"},{"lastTransitionTime":"2022-05-24T18:24:42Z","message":"NodeInstallerProgressing: 3 nodes are at revision 6\nEtcdMembersProgressing: No unstarted etcd members found","reason":"AsExpected","status":"False","type":"Progressing"},{"lastTransitionTime":"2022-05-24T18:09:41Z","message":"StaticPodsAvailable: 3 nodes are active; 3 nodes are at revision 6\nEtcdMembersAvailable: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2022-05-24T18:07:41Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2022-05-24T18:07:41Z","reason":"ControllerStarted","status":"Unknown","type":"RecentBackup"}]}}
2022-05-24T18:40:25.837799867Z I0524 18:40:25.837750       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Degraded message changed from "ClusterMemberControllerDegraded: unhealthy members found during reconciling members\nDefragControllerDegraded: cluster is unhealthy: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy\nEtcdMembersDegraded: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy\nNodeControllerDegraded: The master nodes not ready: node \"ip-10-0-149-121.ec2.internal\" not ready since 2022-05-24 18:38:36 +0000 UTC because NodeStatusUnknown (Kubelet stopped posting node status.)" to "ClusterMemberControllerDegraded: unhealthy members found during reconciling members\nDefragControllerDegraded: cluster is unhealthy: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy\nEtcdMembersDegraded: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy"
2022-05-24T18:40:26.978486091Z I0524 18:40:26.978452       1 request.go:665] Waited for 1.128444102s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/restore-etcd-pod
2022-05-24T18:40:27.343516868Z I0524 18:40:27.343472       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'UnhealthyEtcdMember' unhealthy members: ip-10-0-149-121.ec2.internal
2022-05-24T18:40:27.343886315Z E0524 18:40:27.343854       1 base_controller.go:272] ClusterMemberController reconciliation failed: unhealthy members found during reconciling members
2022-05-24T18:40:27.405021973Z E0524 18:40:27.404986       1 base_controller.go:272] DefragController reconciliation failed: cluster is unhealthy: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy
2022-05-24T18:40:42.361612438Z I0524 18:40:42.361568       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'UnhealthyEtcdMember' unhealthy members: ip-10-0-149-121.ec2.internal
2022-05-24T18:40:42.361900503Z E0524 18:40:42.361879       1 base_controller.go:272] ClusterMemberController reconciliation failed: unhealthy members found during reconciling members
2022-05-24T18:40:42.422935289Z E0524 18:40:42.422897       1 base_controller.go:272] DefragController reconciliation failed: cluster is unhealthy: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy
2022-05-24T18:40:49.475820265Z I0524 18:40:49.475775       1 status_controller.go:211] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2022-05-24T18:40:49Z","message":"NodeControllerDegraded: All master nodes are ready\nDefragControllerDegraded: cluster is unhealthy: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy\nEtcdMembersDegraded: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy","reason":"AsExpected","status":"False","type":"Degraded"},{"lastTransitionTime":"2022-05-24T18:24:42Z","message":"NodeInstallerProgressing: 3 nodes are at revision 6\nEtcdMembersProgressing: No unstarted etcd members found","reason":"AsExpected","status":"False","type":"Progressing"},{"lastTransitionTime":"2022-05-24T18:09:41Z","message":"StaticPodsAvailable: 3 nodes are active; 3 nodes are at revision 6\nEtcdMembersAvailable: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2022-05-24T18:07:41Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2022-05-24T18:07:41Z","reason":"ControllerStarted","status":"Unknown","type":"RecentBackup"}]}}
2022-05-24T18:40:49.486104170Z I0524 18:40:49.486061       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Degraded changed from True to False ("NodeControllerDegraded: All master nodes are ready\nDefragControllerDegraded: cluster is unhealthy: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy\nEtcdMembersDegraded: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy")
2022-05-24T18:40:49.582040908Z I0524 18:40:49.581955       1 defragcontroller.go:238] etcd member "ip-10-0-149-121.ec2.internal" backend store fragmented: 0.01 %, dbSize: 301109248
2022-05-24T18:40:49.596776763Z I0524 18:40:49.596739       1 status_controller.go:211] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2022-05-24T18:40:49Z","message":"NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy","reason":"AsExpected","status":"False","type":"Degraded"},{"lastTransitionTime":"2022-05-24T18:24:42Z","message":"NodeInstallerProgressing: 3 nodes are at revision 6\nEtcdMembersProgressing: No unstarted etcd members found","reason":"AsExpected","status":"False","type":"Progressing"},{"lastTransitionTime":"2022-05-24T18:09:41Z","message":"StaticPodsAvailable: 3 nodes are active; 3 nodes are at revision 6\nEtcdMembersAvailable: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2022-05-24T18:07:41Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2022-05-24T18:07:41Z","reason":"ControllerStarted","status":"Unknown","type":"RecentBackup"}]}}
2022-05-24T18:40:49.614881619Z I0524 18:40:49.614838       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Degraded message changed from "NodeControllerDegraded: All master nodes are ready\nDefragControllerDegraded: cluster is unhealthy: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy\nEtcdMembersDegraded: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy" to "NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy"
2022-05-24T18:40:49.727215931Z I0524 18:40:49.727148       1 defragcontroller.go:238] etcd member "ip-10-0-169-205.ec2.internal" backend store fragmented: 0.01 %, dbSize: 301195264
2022-05-24T18:40:50.489007587Z I0524 18:40:50.488972       1 request.go:665] Waited for 1.013047602s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods/revision-pruner-6-ip-10-0-149-121.ec2.internal
2022-05-24T18:40:51.489631225Z I0524 18:40:51.489585       1 request.go:665] Waited for 1.397473931s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/etcd-scripts
2022-05-24T18:40:52.489743465Z I0524 18:40:52.489706       1 request.go:665] Waited for 1.398145151s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods/etcd-ip-10-0-138-197.ec2.internal
2022-05-24T18:40:54.295319668Z I0524 18:40:54.295279       1 request.go:665] Waited for 1.003315738s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/etcd-pod
2022-05-24T18:41:12.620417851Z I0524 18:41:12.620382       1 status_controller.go:211] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2022-05-24T18:40:49Z","message":"NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: No unhealthy members found","reason":"AsExpected","status":"False","type":"Degraded"},{"lastTransitionTime":"2022-05-24T18:24:42Z","message":"NodeInstallerProgressing: 3 nodes are at revision 6\nEtcdMembersProgressing: No unstarted etcd members found","reason":"AsExpected","status":"False","type":"Progressing"},{"lastTransitionTime":"2022-05-24T18:09:41Z","message":"StaticPodsAvailable: 3 nodes are active; 3 nodes are at revision 6\nEtcdMembersAvailable: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2022-05-24T18:07:41Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2022-05-24T18:07:41Z","reason":"ControllerStarted","status":"Unknown","type":"RecentBackup"}]}}
2022-05-24T18:41:12.644306029Z I0524 18:41:12.644262       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"f9580b51-c8f5-4a7c-8a00-03375aa02683", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Degraded message changed from "NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: 2 of 3 members are available, ip-10-0-149-121.ec2.internal is unhealthy" to "NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: No unhealthy members found"
2022-05-24T18:41:12.662516152Z I0524 18:41:12.662480       1 status_controller.go:211] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2022-05-24T18:40:49Z","message":"NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: No unhealthy members found","reason":"AsExpected","status":"False","type":"Degraded"},{"lastTransitionTime":"2022-05-24T18:24:42Z","message":"NodeInstallerProgressing: 3 nodes are at revision 6\nEtcdMembersProgressing: No unstarted etcd members found","reason":"AsExpected","status":"False","type":"Progressing"},{"lastTransitionTime":"2022-05-24T18:09:41Z","message":"StaticPodsAvailable: 3 nodes are active; 3 nodes are at revision 6\nEtcdMembersAvailable: 3 members are available","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2022-05-24T18:07:41Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2022-05-24T18:07:41Z","reason":"ControllerStarted","status":"Unknown","type":"RecentBackup"}]}}
